Date,US900123BB58,US900123AY60,US900123CB40,RU000A0JXU14,XS0767473852,XS0088543193,RU000A1006S9,XS3020792696,XS2010028939,XS2010043904,XS1678623734,XS1678623064,XS2808539410,XS2334109423,XS3262542155,XS2801343414
2019-04-17,91.84,88.45,73.7,102.0,109.38,161.375,101.02,,,,,,,,,
2019-04-18,92.71,87.64,73.36,102.0,109.38,161.75,101.32,,,,,,,,,
2019-04-19,92.71,87.64,73.36,102.0,109.38,161.75,101.32,,,,,,,,,
2019-04-22,92.71,87.64,73.36,102.13,109.62,161.375,101.97,,,,,,,,,
2019-04-23,91.7,87.72,73.01,102.25,109.38,161.875,102.05,,,,,,,,,
2019-04-24,91.7,88.2,73.34,102.49,109.75,161.75,102.44,,,,,,,,,
2019-04-25,91.7,86.91,73.06,102.37,109.62,161.625,102.39,,,,,,,,,
2019-04-26,91.7,87.49,72.74,103.12,110.0,161.625,102.77,,,,,,,,,
2019-04-29,91.7,88.44,73.03,103.12,110.25,161.625,102.31,,,,,,,,,
2019-04-30,92.08,89.11,73.44,103.75,110.75,162.0,102.45,,,,,,,,,
2019-05-01,92.08,89.11,73.44,103.87,111.25,162.0,103.5,,,,,,,,,
2019-05-02,94.0,90.66,74.78,103.0,110.88,161.875,102.99,,,,,,,,,
2019-05-03,94.0,90.77,74.09,102.87,110.38,161.375,103.01,,,,,,,,,
2019-05-06,94.02,90.77,74.26,102.87,110.75,161.5,103.37,,,,,,,,,
2019-05-07,93.63,89.9,72.8,102.49,110.5,161.125,103.1,,,,,,,,,
2019-05-08,92.46,89.0,72.06,102.0,110.0,161.0,103.03,,,,,,,,,
2019-05-09,91.67,87.77,71.4,102.0,109.88,160.75,102.36,,,,,,,,,
2019-05-10,91.25,88.13,71.5,102.25,110.12,161.125,102.64,,,,,,,,,
2019-05-13,90.87,87.17,71.35,102.37,110.12,161.125,102.58,,,,,,,,,
2019-05-14,91.59,88.59,72.9,102.37,109.88,161.25,102.37,,,,,,,,,
2019-05-15,91.95,88.72,73.1,102.63,110.12,161.25,103.19,,,,,,,,,
2019-05-16,92.01,89.32,73.55,103.62,110.5,162.0,103.56,,,,,,,,,
2019-05-17,92.44,89.46,73.65,103.99,110.5,162.0,103.75,,,,,,,,,
2019-05-20,92.59,90.0,73.85,104.88,111.0,162.5,104.14,,,,,,,,,
2019-05-21,92.6,89.52,73.9,105.0,111.25,162.625,104.54,,,,,,,,,
2019-05-22,94.0,89.21,73.9,104.88,111.5,162.625,104.64,,,,,,,,,
2019-05-23,91.7,87.59,72.2,104.26,111.12,162.375,104.65,,,,,,,,,
2019-05-24,91.06,87.39,71.4,104.75,111.25,162.5,104.36,,,,,,,,,
2019-05-27,91.19,86.84,70.85,104.63,111.25,162.75,104.65,,,,,,,,,
2019-05-28,90.7,87.8,71.8,105.0,111.62,162.875,104.9,,,,,,,,,
2019-05-29,92.4,87.8,71.9,104.88,111.5,162.75,104.26,,,,,,,,,
2019-05-30,91.66,88.63,73.15,104.88,111.5,163.0,104.68,,,,,,,,,
2019-05-31,91.66,88.84,73.3,104.21,111.38,162.875,104.48,,,,,,,,,
2019-06-03,92.24,88.97,72.9,105.13,111.62,163.125,104.53,,,,,,,,,
2019-06-04,92.24,89.5,73.1,105.74,111.75,163.375,104.69,,,,,,,,,
2019-06-05,93.14,89.92,74.05,105.74,112.12,163.5,105.33,,,,,,,,,
2019-06-06,92.93,89.71,73.25,107.38,113.12,164.125,105.58,,,,,,,,,
2019-06-07,92.81,89.69,72.89,107.99,113.62,164.75,105.9,,,,,,,,,
2019-06-10,92.81,89.69,72.89,107.99,113.88,164.75,105.24,,,,,,,,,
2019-06-11,93.09,89.5,73.85,107.99,113.75,164.875,106.27,,,,,,,,,
2019-06-12,92.81,89.71,73.48,107.62,113.62,164.625,105.47,,,,,,,,,
2019-06-13,92.85,89.5,73.33,107.5,113.5,164.5,105.79,,,,,,,,,
2019-06-14,91.95,88.5,72.97,107.75,113.62,164.75,106.02,,,,,,,,,
2019-06-17,93.31,88.1,72.16,107.88,113.62,164.75,106.28,,,,,,,,,
2019-06-18,91.76,90.0,73.95,109.13,114.75,165.25,106.61,,,,,,,,,
2019-06-19,92.41,90.0,73.66,109.37,115.25,165.5,107.35,,,,,,,,,
2019-06-20,95.21,91.96,76.15,112.13,115.5,166.5,107.94,,,,,,,,,
2019-06-21,95.1,91.27,75.3,110.88,117.38,165.625,108.29,,,,,,,,,
2019-06-24,95.37,92.15,76.37,110.75,117.12,165.375,108.36,,,,,,,,,
2019-06-25,96.55,93.63,77.25,110.49,117.12,165.375,108.29,,,,,,,,,
2019-06-26,97.08,93.5,77.3,109.87,117.12,165.375,108.15,,,,,,,,,
2019-06-27,96.48,94.91,77.8,109.87,117.12,165.375,108.37,,,,,,,,,
2019-06-28,100.56,95.57,78.2,110.51,117.12,165.375,108.67,,,,,,,,,
2019-07-01,100.09,97.56,79.4,111.0,117.12,165.375,108.84,,,,,,,,,
2019-07-02,101.27,97.29,78.85,111.5,117.12,165.375,109.48,,,,,,,,,
2019-07-03,100.96,97.18,79.2,112.0,117.12,165.375,109.64,,,,,,,,,
2019-07-04,100.73,97.47,78.94,112.0,117.12,165.375,109.79,,,,,,,,,
2019-07-05,100.82,96.3,78.85,112.0,117.12,165.375,109.37,,,,,,,,,
2019-07-08,99.8,94.21,76.25,111.5,117.12,165.375,109.18,,,,,,,,,
2019-07-09,97.76,94.21,76.22,111.24,117.12,165.375,108.79,,,,,,,,,
2019-07-10,97.45,94.21,76.66,111.24,117.12,165.375,108.69,,,,,,,,,
2019-07-11,97.21,94.21,76.74,111.24,117.12,165.375,108.38,,,,,,,,,
2019-07-12,96.47,93.0,75.76,111.26,117.12,165.375,108.6,,,,,,,,,
2019-07-15,96.4,93.3,76.17,111.26,117.12,165.375,108.85,,,,,,,,,
2019-07-16,97.25,93.85,76.9,112.03,117.12,165.375,109.07,,,,,,,,,
2019-07-17,99.46,94.63,77.66,112.03,117.12,165.375,109.03,,,,,,,,,
2019-07-18,98.12,94.68,77.45,112.02,117.12,165.375,108.92,,,,,,,,,
2019-07-19,99.04,95.8,77.84,112.0,117.87,165.375,108.98,,,,,,,,,
2019-07-22,99.16,96.0,77.8,112.12,117.87,165.375,108.7,,,,,,,,,
2019-07-23,99.64,96.36,77.94,112.12,117.87,165.375,108.19,,,,,,,,,
2019-07-24,100.06,97.0,78.7,112.62,117.87,165.369,108.88,,,,,,,,,
2019-07-25,101.1,97.8,78.8,112.0,117.87,165.03,108.59,,,,,,,,,
2019-07-26,101.71,97.8,79.06,112.0,117.87,165.013,108.65,,,,,,,,,
2019-07-29,101.78,97.96,78.96,112.0,117.87,165.218,108.91,,,,,,,,,
2019-07-30,101.85,99.0,78.96,112.5,117.87,165.057,108.71,,,,,,,,,
2019-07-31,101.94,98.0,78.91,112.38,117.87,165.451,108.74,,,,,,,,,
2019-08-01,100.74,96.82,77.05,111.88,117.75,165.245,108.91,,,,,,,,,
2019-08-02,101.12,96.08,77.85,112.49,118.25,167.1,108.77,,,,,,,,,
2019-08-05,100.89,95.17,78.0,112.75,118.5,165.776,108.95,,,,,,,,,
2019-08-06,99.87,95.1,77.03,112.63,118.12,165.707,109.14,,,,,,,,,
2019-08-07,100.82,96.28,77.87,112.37,118.12,165.515,109.55,,,,,,,,,
2019-08-08,101.37,96.36,78.35,114.75,119.75,166.06,109.63,,,,,,,,,
2019-08-09,101.92,96.5,78.89,115.0,120.38,166.549,110.48,,,,,,,,,
2019-08-12,101.03,96.0,78.48,115.37,120.38,167.113,111.02,,,,,,,,,
2019-08-13,99.65,95.25,77.33,115.37,120.38,166.773,110.86,,,,,,,,,
2019-08-14,100.26,94.55,77.48,117.25,121.25,167.368,112.26,,,,,,,,,
2019-08-15,99.6,94.15,77.14,117.74,122.25,168.401,112.65,,,,,,,,,
2019-08-16,99.63,95.02,77.33,118.0,122.38,168.026,112.29,,,,,,,,,
2019-08-19,100.01,95.09,77.68,117.01,121.75,168.04,112.14,,,,,,,,,
2019-08-20,99.27,94.03,77.23,117.5,122.25,168.136,112.22,,,,,,,,,
2019-08-21,98.86,94.34,76.57,117.13,121.88,167.961,111.96,,,,,,,,,
2019-08-22,99.08,93.82,76.31,117.13,122.0,167.917,111.75,,,,,,,,,
2019-08-23,99.75,93.78,75.87,117.26,121.88,168.537,112.49,,,,,,,,,
2019-08-26,98.22,94.41,76.5,117.38,122.12,167.61,111.47,,,,,,,,,
2019-08-27,98.02,93.79,76.22,117.62,122.38,168.647,112.44,,,,,,,,,
2019-08-28,98.25,94.23,76.27,118.62,123.12,168.733,112.76,,,,,,,,,
2019-08-29,98.11,94.01,76.0,118.74,123.38,168.867,112.58,,,,,,,,,
2019-08-30,98.84,94.68,76.48,119.0,123.25,168.974,112.73,,,,,,,,,
2019-09-02,99.4,95.24,76.8,119.25,123.88,169.341,113.25,,,,,,,,,
2019-09-03,100.17,95.45,77.75,120.24,124.75,170.158,114.21,,,,,,,,,
2019-09-04,100.97,96.73,78.82,120.87,125.38,170.468,114.92,,,,,,,,,
2019-09-05,101.18,96.74,78.97,121.5,125.5,170.74,114.71,,,,,,,,,
2019-09-06,101.24,96.22,78.61,120.37,124.62,170.296,114.47,,,,,,,,,
2019-09-09,100.67,95.24,78.0,119.99,124.25,169.907,114.04,,,,,,,,,
2019-09-10,100.5,94.27,76.81,119.26,123.5,169.308,112.95,,,,,,,,,
2019-09-11,98.11,93.77,76.36,117.75,122.38,169.058,113.15,,,,,,,,,
2019-09-12,101.5,95.69,77.35,119.63,123.88,169.475,113.42,,,,,,,,,
2019-09-13,99.18,95.04,77.21,117.18,122.0,168.44,111.62,,,,,,,,,
2019-09-16,100.25,97.6,76.42,117.62,122.25,169.447,113.2,,,,,,,,,
2019-09-17,101.0,95.12,76.58,117.62,122.38,169.481,113.04,,,,,,,,,
2019-09-18,99.96,95.86,77.12,118.37,123.12,170.242,113.32,,,,,,,,,
2019-09-19,100.44,96.28,77.34,118.5,123.25,169.784,113.22,,,,,,,,,
2019-09-20,100.75,96.59,77.89,119.38,123.62,169.771,113.66,,,,,,,,,
2019-09-23,102.0,96.85,78.32,120.5,124.75,170.073,114.36,,,,,,,,,
2019-09-24,101.8,97.19,78.88,120.37,124.25,170.085,114.69,,,,,,,,,
2019-09-25,102.68,97.36,78.76,119.88,123.88,169.204,113.06,,,,,,,,,
2019-09-26,102.46,97.57,79.4,119.37,123.62,169.641,113.99,,,,,,,,,
2019-09-27,102.66,98.36,80.32,119.37,123.62,169.874,113.84,,,,,,,,,
2019-09-30,103.18,98.47,80.08,118.99,123.38,169.552,113.5,,,,,,,,,
2019-10-01,104.68,98.11,80.05,117.88,122.25,169.209,112.83,,,,,,,,,
2019-10-02,102.5,97.52,79.61,118.25,122.62,169.627,113.23,,,,,,,,,
2019-10-03,102.5,97.52,79.61,118.75,122.75,168.957,112.58,,,,,,,,,
2019-10-04,103.04,98.92,80.35,119.25,123.12,169.427,113.09,,,,,,,,,
2019-10-07,103.41,98.41,80.33,119.49,123.5,169.501,113.66,,,,,,,,,
2019-10-08,101.38,97.52,79.01,119.38,123.25,169.367,113.52,,,,,,,,,
2019-10-09,102.4,96.46,78.88,119.39,123.38,169.171,113.36,,,,,,,,,
2019-10-10,99.48,94.7,77.17,118.87,123.0,169.126,112.73,,,,,,,,,
2019-10-11,99.86,95.69,77.58,119.0,122.88,169.306,113.11,,,,,,,,,
2019-10-14,98.32,93.66,77.32,118.37,122.62,169.155,112.91,,,,,,,,,
2019-10-15,98.83,94.81,77.37,118.75,123.0,168.859,112.62,,,,,,,,,
2019-10-16,98.32,94.03,77.42,118.79,122.88,169.403,113.06,,,,,,,,,
2019-10-17,98.95,94.4,77.87,118.75,123.0,169.723,113.31,,,,,,,,,
2019-10-18,100.37,95.98,79.5,118.9,123.12,169.62,113.31,,,,,,,,,
2019-10-21,100.1,95.08,78.83,118.75,123.0,169.34,112.95,,,,,,,,,
2019-10-22,99.34,96.0,77.84,118.62,122.88,169.227,112.75,,,,,,,,,
2019-10-23,101.05,96.86,79.23,119.01,123.0,169.542,113.09,,,,,,,,,
2019-10-24,102.37,98.45,80.12,118.63,123.12,169.714,113.39,,,,,,,,,
2019-10-25,104.97,99.62,80.9,118.37,122.88,169.413,113.03,,,,,,,,,
2019-10-28,104.73,99.81,80.9,118.0,122.75,169.592,112.99,,,,,,,,,
2019-10-29,103.29,99.42,80.82,118.13,122.5,169.947,113.33,,,,,,,,,
2019-10-30,103.2,99.0,79.91,118.0,122.75,170.033,113.47,,,,,,,,,
2019-10-31,103.2,99.0,79.85,119.13,123.12,170.478,114.45,,,,,,,,,
2019-11-01,102.53,98.58,79.38,119.75,123.62,169.966,115.44,,,,,,,,,
2019-11-04,102.26,98.95,79.51,119.37,123.75,170.25,115.59,,,,,,,,,
2019-11-05,102.23,98.51,79.5,118.09,122.5,170.168,114.86,,,,,,,,,
2019-11-06,102.24,98.86,79.5,118.38,122.62,170.431,114.72,,,,,,,,,
2019-11-07,103.4,100.22,80.19,118.12,122.75,169.591,113.96,,,,,,,,,
2019-11-08,103.59,100.16,80.21,117.75,122.5,170.229,114.34,,,,,,,,,
2019-11-11,103.3,100.0,80.1,117.99,122.75,170.105,114.06,,,,,,,,,
2019-11-12,103.55,100.28,80.21,117.88,122.88,170.304,114.48,,,,,,,,,
2019-11-13,103.82,100.68,80.45,118.12,122.88,170.117,113.91,,,,,,,,,
2019-11-14,104.66,101.53,80.8,118.63,123.25,170.435,114.74,,,,,,,,,
2019-11-15,104.89,101.95,81.05,119.25,123.5,170.478,114.81,,,,,,,,,
2019-11-18,105.7,102.63,81.55,119.51,123.62,170.229,114.64,,,,,,,,,
2019-11-19,105.26,102.01,81.45,120.41,123.88,170.564,115.47,,,,,,,,,
2019-11-20,104.71,101.8,81.0,120.63,124.12,170.66,115.43,,,,,,,,,
2019-11-21,104.71,101.62,80.6,122.0,125.0,170.622,116.32,,,,,,,,,
2019-11-22,104.58,101.68,80.58,122.25,125.62,170.958,117.38,,,,,,,,,
2019-11-25,105.0,101.09,80.51,122.0,125.88,170.886,117.02,,,,,,,,,
2019-11-26,105.0,100.94,79.97,122.25,126.12,171.287,117.23,,,,,,,,,
2019-11-27,104.5,100.05,79.52,122.5,126.25,171.573,117.74,,,,,,,,,
2019-11-28,102.93,99.77,78.94,122.75,126.25,171.445,117.52,,,,,,,,,
2019-11-29,102.9,99.76,78.85,122.75,126.62,171.743,117.76,,,,,,,,,
2019-12-02,102.95,99.75,78.75,121.75,126.0,171.512,117.38,,,,,,,,,
2019-12-03,102.58,99.65,78.69,121.88,126.25,171.987,117.55,,,,,,,,,
2019-12-04,103.26,100.44,79.48,120.39,126.97,187.031,118.57,,,,,,,,,
2019-12-05,105.32,101.14,80.33,123.25,127.06,172.375,118.36,,,,,,,,,
2019-12-06,103.86,101.02,80.7,123.5,127.04,172.375,118.19,,,,,,,,,
2019-12-09,103.99,101.09,80.48,123.88,127.66,172.375,118.36,,,,,,,,,
2019-12-10,103.94,101.21,80.82,124.12,128.23,172.5,118.6,,,,,,,,,
2019-12-11,104.4,101.37,80.85,125.12,128.55,172.625,119.45,,,,,,,,,
2019-12-12,104.75,101.67,81.27,125.38,129.59,172.625,119.36,,,,,,,,,
2019-12-13,105.06,102.34,81.73,125.25,131.35,172.5,120.49,,,,,,,,,
2019-12-16,105.17,102.23,81.81,125.38,130.36,172.625,119.46,,,,,,,,,
2019-12-17,105.58,102.81,82.16,126.88,131.5,172.75,120.19,,,,,,,,,
2019-12-18,105.65,103.87,82.23,127.12,131.44,172.875,120.02,,,,,,,,,
2019-12-19,105.45,102.67,82.19,125.75,131.97,172.625,120.03,,,,,,,,,
2019-12-20,105.26,102.76,81.99,124.88,130.78,172.25,119.55,,,,,,,,,
2019-12-23,105.06,102.74,81.92,125.25,130.13,172.5,118.92,,,,,,,,,
2019-12-24,105.06,102.74,81.92,125.5,130.93,172.625,119.77,,,,,,,,,
2019-12-25,105.06,102.74,81.92,125.5,130.93,172.625,119.78,,,,,,,,,
2019-12-26,105.06,102.74,81.92,125.12,130.68,172.625,119.73,,,,,,,,,
2019-12-27,106.09,103.09,82.47,125.38,130.79,172.5,119.57,,,,,,,,,
2019-12-30,106.09,103.03,82.37,125.25,130.95,173.0,120.04,,,,,,,,,
2019-12-31,106.09,103.03,82.37,125.5,130.37,173.0,119.97,,,,,,,,,
2020-01-01,106.09,103.03,82.37,125.5,130.46,173.0,120.0,,,,,,,,,
2020-01-02,108.37,104.03,83.45,125.25,129.73,172.125,119.2,,,,,,,,,
2020-01-03,106.5,103.46,83.09,124.5,129.63,171.875,119.26,,,,,,,,,
2020-01-06,106.38,103.36,82.5,124.25,129.09,172.0,118.35,,,,,,,,,
2020-01-07,109.12,103.77,82.77,123.88,128.96,172.0,118.82,,,,,,,,,
2020-01-08,107.0,104.25,83.05,124.25,128.19,172.25,118.69,,,,,,,,,
2020-01-09,107.25,104.51,83.43,124.25,129.44,172.25,119.17,,,,,,,,,
2020-01-10,109.9,104.99,83.45,124.38,129.37,172.375,119.43,,,,,,,,,
2020-01-13,108.05,105.27,83.49,124.75,129.46,172.5,119.74,,,,,,,,,
2020-01-14,108.5,105.86,84.17,125.25,129.37,172.5,119.41,,,,,,,,,
2020-01-15,110.0,107.34,85.55,125.38,129.45,172.375,119.59,,,,,,,,,
2020-01-16,110.5,107.35,85.53,126.25,129.64,172.375,119.75,,,,,,,,,
2020-01-17,110.5,106.95,85.29,126.0,130.01,172.25,120.02,,,,,,,,,
2020-01-20,110.25,107.09,84.98,126.38,130.01,172.25,119.91,,,,,,,,,
2020-01-21,110.0,106.97,85.15,126.88,129.84,172.25,119.81,,,,,,,,,
2020-01-22,111.0,107.97,86.45,127.0,130.3,172.375,119.91,,,,,,,,,
2020-01-23,111.88,108.73,86.95,127.12,130.81,172.5,120.41,,,,,,,,,
2020-01-24,112.5,109.16,87.35,127.25,130.97,172.5,120.39,,,,,,,,,
2020-01-27,112.63,109.17,87.38,127.0,130.73,172.5,120.19,,,,,,,,,
2020-01-28,113.0,109.84,88.06,127.62,131.18,172.625,120.3,,,,,,,,,
2020-01-29,114.0,110.45,88.8,127.62,131.51,172.875,120.67,,,,,,,,,
2020-01-30,114.13,110.6,88.9,129.7,132.92,173.25,121.85,,,,,,,,,
2020-01-31,114.5,110.85,89.39,130.88,133.4,173.5,121.72,,,,,,,,,
2020-02-03,114.38,110.79,89.55,130.25,134.48,173.375,122.0,,,,,,,,,
2020-02-04,114.25,110.57,88.86,128.75,132.14,173.25,120.65,,,,,,,,,
2020-02-05,114.13,110.41,88.65,128.62,131.71,173.125,120.7,,,,,,,,,
2020-02-06,114.13,110.66,88.6,128.5,132.45,173.125,120.88,,,,,,,,,
2020-02-07,116.0,109.0,88.6,128.38,131.96,173.0,120.5,,,,,,,,,
2020-02-10,112.82,106.09,86.72,129.25,132.36,173.25,120.99,,,,,,,,,
2020-02-11,111.75,107.32,86.66,130.5,132.73,173.375,121.55,,,,,,,,,
2020-02-12,112.0,107.48,86.65,130.75,133.6,173.5,121.54,,,,,,,,,
2020-02-13,111.63,106.95,86.64,130.62,133.87,173.375,121.74,,,,,,,,,
2020-02-14,111.54,107.69,86.89,131.25,133.57,173.875,121.77,,,,,,,,,
2020-02-17,111.81,107.68,86.66,131.12,133.63,173.875,121.9,,,,,,,,,
2020-02-18,111.0,108.09,86.84,131.38,134.28,173.75,122.07,,,,,,,,,
2020-02-19,111.74,107.36,86.8,131.5,134.31,174.0,122.24,,,,,,,,,
2020-02-20,111.44,105.97,85.5,131.88,135.38,174.0,122.73,,,,,,,,,
2020-02-21,109.89,106.28,85.92,133.12,135.68,174.25,123.93,,,,,,,,,
2020-02-24,110.41,105.2,85.73,134.25,137.25,174.5,124.11,,,,,,,,,
2020-02-25,109.45,105.05,85.13,133.62,137.13,174.375,124.09,,,,,,,,,
2020-02-26,108.68,104.77,84.64,133.0,135.66,174.375,123.06,,,,,,,,,
2020-02-27,108.93,102.54,84.48,132.62,134.61,174.25,121.34,,,,,,,,,
2020-02-28,104.13,97.44,79.5,129.12,132.01,172.0,120.61,,,,,,,,,
2020-03-02,104.59,100.81,81.67,131.0,132.74,172.0,121.06,,,,,,,,,
2020-03-03,108.3,104.09,84.97,131.62,134.63,173.5,123.84,,,,,,,,,
2020-03-04,110.67,106.44,86.73,133.62,135.77,173.375,125.43,,,,,,,,,
2020-03-05,110.74,105.53,86.85,135.5,138.04,174.625,125.34,,,,,,,,,
2020-03-06,108.11,103.21,84.61,134.88,137.22,173.875,124.7,,,,,,,,,
2020-03-09,102.25,97.63,78.61,127.0,127.01,170.125,118.24,,,,,,,,,
2020-03-10,106.44,100.01,83.38,128.75,131.63,170.375,120.26,,,,,,,,,
2020-03-11,103.74,101.31,81.93,128.88,129.16,169.875,118.16,,,,,,,,,
2020-03-12,101.32,94.0,75.77,119.38,120.61,166.75,112.64,,,,,,,,,
2020-03-13,100.25,91.31,75.52,121.0,123.84,167.875,114.39,,,,,,,,,
2020-03-16,88.65,89.5,68.29,118.25,120.32,167.25,111.23,,,,,,,,,
2020-03-17,90.0,87.58,67.2,117.75,120.36,165.75,111.21,,,,,,,,,
2020-03-18,86.92,81.88,64.29,107.0,110.82,158.75,106.36,,,,,,,,,
2020-03-19,85.74,81.0,63.85,104.62,108.25,158.25,105.64,,,,,,,,,
2020-03-20,85.74,81.0,66.01,114.0,116.01,159.875,109.13,,,,,,,,,
2020-03-23,88.5,81.0,65.02,111.38,115.11,160.5,108.5,,,,,,,,,
2020-03-24,87.13,83.11,67.48,117.38,118.63,164.875,111.39,,,,,,,,,
2020-03-25,93.0,90.82,72.49,123.62,123.64,168.125,115.69,,,,,,,,,
2020-03-26,94.0,93.5,72.99,125.38,123.73,168.5,116.8,,,,,,,,,
2020-03-27,98.0,89.75,73.19,124.88,125.28,168.125,117.68,,,,,,,,,
2020-03-30,94.0,91.0,70.04,119.3,119.89,165.0,114.35,,,,,,,,,
2020-03-31,90.0,87.16,68.0,121.0,121.8,166.0,115.98,,,,,,,,,
2020-04-01,90.0,87.95,67.39,119.25,119.88,165.0,114.2,,,,,,,,,
2020-04-02,86.42,83.54,65.61,123.0,121.5,166.25,116.85,,,,,,,,,
2020-04-03,85.96,82.4,66.57,124.75,125.31,167.75,118.73,,,,,,,,,
2020-04-06,87.32,81.6,65.8,125.25,125.46,167.625,119.09,,,,,,,,,
2020-04-07,88.6,85.0,67.71,125.38,126.18,168.125,119.9,,,,,,,,,
2020-04-08,87.2,84.97,68.91,124.0,125.59,167.75,118.58,,,,,,,,,
2020-04-09,90.32,88.88,72.89,125.12,125.42,167.875,118.84,,,,,,,,,
2020-04-10,90.32,88.88,72.89,125.12,125.77,167.875,119.12,,,,,,,,,
2020-04-13,90.32,88.88,72.89,125.62,127.26,168.25,118.94,,,,,,,,,
2020-04-14,91.89,87.85,72.79,125.5,126.73,168.875,120.13,,,,,,,,,
2020-04-15,90.51,88.41,72.69,123.38,124.96,167.5,118.03,,,,,,,,,
2020-04-16,89.9,85.66,70.13,124.25,126.11,167.25,118.38,,,,,,,,,
2020-04-17,89.0,86.02,70.72,124.5,125.9,167.5,118.19,,,,,,,,,
2020-04-20,90.44,88.2,71.88,123.5,124.85,167.0,117.49,,,,,,,,,
2020-04-21,90.3,87.45,71.92,119.62,121.8,166.5,114.94,,,,,,,,,
2020-04-22,91.15,87.43,71.32,120.12,122.51,166.75,114.76,,,,,,,,,
2020-04-23,92.0,87.78,71.07,123.12,125.34,167.25,116.8,,,,,,,,,
2020-04-24,91.52,88.49,72.09,123.38,125.75,167.375,117.01,,,,,,,,,
2020-04-27,93.0,89.88,73.41,123.5,125.71,167.5,116.95,,,,,,,,,
2020-04-28,93.0,89.68,72.7,122.12,125.2,167.125,115.74,,,,,,,,,
2020-04-29,92.33,90.0,72.36,122.88,126.0,167.75,116.35,,,,,,,,,
2020-04-30,93.08,89.77,72.51,124.25,127.54,168.5,117.01,,,,,,,,,
2020-05-01,93.08,89.77,72.51,122.88,125.78,168.25,116.64,,,,,,,,,
2020-05-04,95.0,89.1,70.97,122.38,126.07,167.5,116.35,,,,,,,,,
2020-05-05,92.53,89.8,71.49,123.75,127.68,168.5,116.87,,,,,,,,,
2020-05-06,93.0,87.79,71.21,124.0,127.77,168.75,117.05,,,,,,,,,
2020-05-07,89.79,87.11,69.52,124.38,129.15,169.125,116.74,,,,,,,,,
2020-05-08,88.75,87.02,69.51,124.5,129.01,168.125,117.74,,,,,,,,,
2020-05-11,90.9,88.5,70.88,125.12,129.5,169.5,117.6,,,,,,,,,
2020-05-12,91.95,90.45,72.35,126.0,130.4,169.875,118.59,,,,,,,,,
2020-05-13,92.45,90.54,72.17,125.62,129.94,170.125,119.0,,,,,,,,,
2020-05-14,91.75,88.5,71.1,125.62,129.46,170.25,118.78,,,,,,,,,
2020-05-15,91.45,88.69,71.58,126.62,129.76,170.625,119.25,,,,,,,,,
2020-05-18,92.45,90.38,72.64,128.38,131.35,171.5,121.08,,,,,,,,,
2020-05-19,92.95,90.62,73.02,130.06,132.88,171.875,122.0,,,,,,,,,
2020-05-20,92.72,92.66,74.8,131.62,134.59,173.375,123.38,,,,,,,,,
2020-05-21,95.66,91.63,75.0,134.5,136.51,174.25,124.59,,,,,,,,,
2020-05-22,95.46,90.52,74.77,133.12,135.86,173.875,124.3,,,,,,,,,
2020-05-25,94.5,90.25,74.12,133.12,135.72,173.875,124.21,,,,,,,,,
2020-05-26,95.61,92.1,74.26,133.88,136.05,174.25,124.41,,,,,,,,,
2020-05-27,94.96,92.1,74.4,134.12,136.82,174.25,125.17,,,,,,,,,
2020-05-28,95.25,93.0,73.45,134.38,136.52,174.25,125.23,,,,,,,,,
2020-05-29,95.25,92.1,72.64,134.62,136.69,174.375,125.09,,,,,,,,,
2020-06-01,95.25,92.1,72.64,135.38,136.98,174.375,125.23,,,,,,,,,
2020-06-02,96.24,95.0,74.95,136.25,137.62,174.75,126.06,,,,,,,,,
2020-06-03,100.0,97.62,77.55,137.0,137.61,174.5,126.04,,,,,,,,,
2020-06-04,99.68,97.61,77.8,136.62,138.19,174.625,126.11,,,,,,,,,
2020-06-05,101.57,100.0,78.8,134.38,134.85,173.5,123.93,,,,,,,,,
2020-06-08,100.89,100.0,79.35,133.12,135.7,173.375,124.51,,,,,,,,,
2020-06-09,101.84,100.0,79.15,132.5,135.42,173.25,124.21,,,,,,,,,
2020-06-10,100.23,98.09,77.8,132.5,135.66,173.375,124.61,,,,,,,,,
2020-06-11,100.24,98.08,77.25,131.38,134.11,172.75,123.16,,,,,,,,,
2020-06-12,97.23,96.48,76.99,131.62,134.26,172.625,122.94,,,,,,,,,
2020-06-15,100.84,95.41,75.85,130.88,132.91,172.375,121.41,,,,,,,,,
2020-06-16,99.57,97.4,77.86,133.5,137.24,173.625,124.34,,,,,,,,,
2020-06-17,99.94,98.1,78.39,133.6,136.55,173.5,124.07,,,,,,,,,
2020-06-18,100.31,98.01,78.2,133.25,136.51,173.25,123.87,,,,,,,,,
2020-06-19,100.6,98.14,78.45,133.8,136.81,173.5,124.45,,,,,,,,,
2020-06-22,100.46,97.59,78.24,134.75,137.83,173.625,124.83,,,,,,,,,
2020-06-23,100.9,98.01,77.75,135.75,138.35,173.625,125.56,,,,,,,,,
2020-06-24,99.75,97.21,77.66,135.5,138.74,173.375,125.62,,,,,,,,,
2020-06-25,99.75,96.75,76.41,135.12,138.8,172.875,124.9,,,,,,,,,
2020-06-26,99.67,97.76,77.42,135.12,138.3,172.75,125.61,,,,,,,,,
2020-06-29,99.5,97.54,77.02,133.62,137.66,172.5,125.26,,,,,,,,,
2020-06-30,99.22,97.48,76.96,132.12,135.74,171.875,123.84,,,,,,,,,
