Date,US5Y,US2Y,US10Y
2025-01-08,4.4670000076293945,4.204999923706055,4.692999839782715
2025-01-10,4.5929999351501465,4.2129998207092285,4.776000022888184
2025-01-13,4.617000102996826,4.2179999351501465,4.802999973297119
2025-01-14,4.590000152587891,4.2129998207092285,4.788000106811523
2025-01-15,4.443999767303467,4.204999923706055,4.6529998779296875
2025-01-16,4.395999908447266,4.195000171661377,4.605999946594238
2025-01-17,4.414000034332275,4.192999839782715,4.609000205993652
2025-01-21,4.396999835968018,4.197000026702881,4.573999881744385
2025-01-22,4.426000118255615,4.215000152587891,4.598999977111816
2025-01-23,4.441999912261963,4.2129998207092285,4.638000011444092
2025-01-24,4.427999973297119,4.204999923706055,4.625999927520752
2025-01-27,4.326000213623047,4.188000202178955,4.5279998779296875
2025-01-28,4.34499979019165,4.190000057220459,4.551000118255615
2025-01-29,4.35699987411499,4.188000202178955,4.554999828338623
2025-01-30,4.310999870300293,4.182000160217285,4.51200008392334
2025-01-31,4.363999843597412,4.188000202178955,4.568999767303467
2025-02-03,4.35699987411499,4.190000057220459,4.543000221252441
2025-02-04,4.317999839782715,4.2129998207092285,4.513000011444092
2025-02-05,4.243000030517578,4.210000038146973,4.421999931335449
2025-02-06,4.2729997634887695,4.2129998207092285,4.440000057220459
2025-02-07,4.334000110626221,4.228000164031982,4.486999988555908
2025-02-10,4.333000183105469,4.228000164031982,4.493000030517578
2025-02-11,4.369999885559082,4.224999904632568,4.5370001792907715
2025-02-12,4.484000205993652,4.228000164031982,4.63700008392334
2025-02-13,4.386000156402588,4.2129998207092285,4.525000095367432
2025-02-14,4.323999881744385,4.2129998207092285,4.4720001220703125
2025-02-18,4.39300012588501,4.2129998207092285,4.544000148773193
2025-02-19,4.369999885559082,4.2179999351501465,4.534999847412109
2025-02-20,4.3420000076293945,4.204999923706055,4.5
2025-02-21,4.257999897003174,4.197000026702881,4.420000076293945
2025-02-24,4.230000019073486,4.190000057220459,4.39300012588501
2025-02-25,4.132999897003174,4.182000160217285,4.297999858856201
2025-02-26,4.077000141143799,4.192999839782715,4.249000072479248
2025-02-27,4.103000164031982,4.195000171661377,4.284999847412109
2025-02-28,4.0279998779296875,4.192999839782715,4.230999946594238
2025-03-03,3.990999937057495,4.192999839782715,4.179999828338623
2025-03-04,4.002999782562256,4.195000171661377,4.210000038146973
2025-03-05,4.056000232696533,4.204999923706055,4.264999866485596
2025-03-06,4.060999870300293,4.197000026702881,4.285999774932861
2025-03-07,4.0929999351501465,4.197000026702881,4.316999912261963
2025-03-10,3.9739999771118164,4.184999942779541,4.2129998207092285
2025-03-11,4.041999816894531,4.195000171661377,4.288000106811523
