Date,Price
11/16/2021,473.7
11/15/2021,473.48
11/12/2021,473.5
11/11/2021,473.6
11/10/2021,474.6
11/9/2021,474.77
11/8/2021,474.8
11/5/2021,475.3
11/4/2021,475.7
11/3/2021,475.8
11/2/2021,476
11/1/2021,475.8
10/29/2021,475.2
10/28/2021,475.4
10/27/2021,475.15
10/26/2021,475.2
10/25/2021,476.95
10/22/2021,475.55
10/21/2021,475.6
10/20/2021,476
10/19/2021,475.6
10/18/2021,478
10/15/2021,477.4
10/14/2021,476.6
10/13/2021,476.05
10/12/2021,475.85
10/11/2021,486.6
10/8/2021,486.6
10/7/2021,486.6
10/6/2021,488.8
10/5/2021,488.8
10/4/2021,488.8
10/1/2021,489
9/30/2021,488.5
9/29/2021,489.5
9/28/2021,489.6
9/27/2021,491.75
9/24/2021,489.1
9/23/2021,486.75
9/22/2021,485.25
9/21/2021,485.93
9/20/2021,485.93
9/17/2021,491.5
9/16/2021,486.7
9/15/2021,487
9/14/2021,490.19
9/13/2021,491.88
9/10/2021,492.85
9/9/2021,493.17
9/8/2021,493.66
9/7/2021,493.65
9/6/2021,493.65
9/3/2021,493.65
9/2/2021,493.54
9/1/2021,493.6
8/31/2021,493.12
8/30/2021,493.49
8/27/2021,493.71
8/26/2021,493.06
8/25/2021,492.28
8/24/2021,490.98
8/23/2021,490.56
8/20/2021,490.5
8/19/2021,490.69
8/18/2021,491.08
8/17/2021,492.14
8/16/2021,492.52
8/13/2021,492.26
8/12/2021,491.75
8/11/2021,491.07
8/10/2021,490.64
8/9/2021,491.29
8/6/2021,492.62
8/5/2021,493.35
8/4/2021,489.75
8/3/2021,490.93
8/2/2021,488.19
7/30/2021,486.24
7/29/2021,482.32
7/28/2021,482.32
7/27/2021,487.5
7/26/2021,482.52
7/23/2021,483.42
7/22/2021,484.42
7/21/2021,487.57
7/20/2021,491.15
7/19/2021,494.75
7/16/2021,494.78
7/15/2021,495.44
7/14/2021,495.61
7/13/2021,496.16
7/12/2021,498.5
7/9/2021,495.77
7/8/2021,495.38
7/7/2021,495.21
7/6/2021,495.59
7/5/2021,495.49
7/2/2021,495.49
7/1/2021,495.84
6/30/2021,495.86
6/29/2021,495.37
6/28/2021,496.83
6/25/2021,499.38
6/24/2021,507.9
6/23/2021,512
6/22/2021,513.05
6/21/2021,513.29
6/18/2021,513.73
6/17/2021,514.11
6/16/2021,514.87
6/15/2021,515.68
6/14/2021,516.99
6/11/2021,518.61
6/10/2021,519.28
6/9/2021,519.57
6/8/2021,519.83
