Date,Price
4/15/2022,3.045
4/14/2022,3.0489
4/13/2022,3.06
4/12/2022,3.07
4/11/2022,3.05
4/8/2022,3.05
4/7/2022,3.05
4/6/2022,3.06
4/5/2022,3.065
4/4/2022,3.07
4/1/2022,3.055
3/31/2022,3.035
3/30/2022,3.07
3/29/2022,3.1
3/28/2022,3.14
3/25/2022,3.19
3/24/2022,3.215
3/23/2022,3.215
3/22/2022,3.205
3/21/2022,3.2
3/18/2022,3.175
3/17/2022,3.185
3/16/2022,3.195
3/15/2022,3.17
3/14/2022,3.17
3/11/2022,3.1668
3/10/2022,3.2
3/9/2022,3.34
3/8/2022,3.3765
3/7/2022,3.38
3/4/2022,3.27
3/3/2022,3.154
3/2/2022,3.1528
3/1/2022,3.155
2/28/2022,3.15
2/25/2022,3.08
2/24/2022,3.1
2/23/2022,2.97
2/22/2022,2.965
2/21/2022,2.947
2/18/2022,2.94
2/17/2022,2.96
2/16/2022,2.975
2/15/2022,2.98
2/14/2022,2.965
2/11/2022,2.91
2/10/2022,2.91
2/9/2022,2.895
2/8/2022,2.87
2/7/2022,2.8921
2/4/2022,2.965
2/3/2022,2.9718
2/2/2022,3.005
2/1/2022,3.018
1/31/2022,3.025
1/28/2022,3.025
1/27/2022,3.03
1/26/2022,3.043
1/25/2022,3.048
1/24/2022,3.05
1/21/2022,3.058
1/20/2022,3.06
1/19/2022,3.0569
1/18/2022,3.0569
1/17/2022,3.06
1/14/2022,3.06
1/13/2022,3.0598
1/12/2022,3.06
1/11/2022,3.0689
1/10/2022,3.07
1/7/2022,3.0685
1/6/2022,3.065
1/5/2022,3.075
1/4/2022,3.075
1/3/2022,3.07
12/31/2021,3.06
12/30/2021,3.0748
12/29/2021,3.075
12/28/2021,3.07
12/27/2021,3.055
12/24/2021,3.05
12/23/2021,3.0569
12/22/2021,3.065
12/21/2021,3.0739
12/20/2021,3.075
12/17/2021,3.0669
12/16/2021,3.0689
12/15/2021,3.074
12/14/2021,3.0669
12/13/2021,3.0714
12/10/2021,3.075
12/9/2021,3.08
12/8/2021,3.085
12/7/2021,3.075
12/6/2021,3.0669
12/3/2021,3.0869
12/2/2021,3.0974
12/1/2021,3.105
11/30/2021,3.105
11/29/2021,3.0769
11/26/2021,3.0719
11/25/2021,3.09
11/24/2021,3.0899
11/23/2021,3.092
11/22/2021,3.0945
11/19/2021,3.095
11/18/2021,3.1
11/17/2021,3.1129
11/16/2021,3.125
11/15/2021,3.13
11/12/2021,3.1348
11/11/2021,3.125
11/10/2021,3.123
11/9/2021,3.13
11/8/2021,3.14
11/5/2021,3.14
11/4/2021,3.14
11/3/2021,3.14
11/2/2021,3.1369
11/1/2021,3.1424
10/29/2021,3.1345
10/28/2021,3.135
10/27/2021,3.13
10/26/2021,3.118
10/25/2021,3.1154
10/22/2021,3.1139
10/21/2021,3.12
10/20/2021,3.12
10/19/2021,3.11
10/18/2021,3.11
10/15/2021,3.1149
10/14/2021,3.1115
10/13/2021,3.113
10/12/2021,3.113
10/11/2021,3.098
10/8/2021,3.105
10/7/2021,3.1038
10/6/2021,3.122
10/5/2021,3.115
10/4/2021,3.1145
10/1/2021,3.115
9/30/2021,3.092
9/29/2021,3.08
9/28/2021,3.092
9/27/2021,3.095
9/24/2021,3.09
9/23/2021,3.09
9/22/2021,3.09
9/21/2021,3.09
9/20/2021,3.0858
9/17/2021,3.0858
9/16/2021,3.09
9/15/2021,3.0838
9/14/2021,3.09
9/13/2021,3.09
9/10/2021,3.0853
9/9/2021,3.0908
9/8/2021,3.09
9/7/2021,3.0878
9/6/2021,3.09
9/3/2021,3.095
9/2/2021,3.09
9/1/2021,3.09
8/31/2021,3.09
8/30/2021,3.0948
8/27/2021,3.095
8/26/2021,3.1
8/25/2021,3.1
8/24/2021,3.0978
8/23/2021,3.09
8/20/2021,3.095
8/19/2021,3.107
8/18/2021,3.1
8/17/2021,3.0938
8/16/2021,3.085
8/13/2021,3.09
8/12/2021,3.1
8/11/2021,3.0738
8/10/2021,3.08
8/9/2021,3.08
8/6/2021,3.08
8/5/2021,3.0639
8/4/2021,3.075
8/3/2021,3.088
8/2/2021,3.085
7/30/2021,3.09
7/29/2021,3.1
7/28/2021,3.075
7/27/2021,3.07
7/26/2021,3.072
7/23/2021,3.07
7/22/2021,3.08
7/21/2021,3.07
7/20/2021,3.072
7/19/2021,3.088
7/16/2021,3.095
7/15/2021,3.105
7/14/2021,3.1
7/13/2021,3.1128
